"bias","rel.bias","weighted.bias","rel.weighted.bias","mad","rel.mad","weighted.mad","rel.weighted.mad","mciw","rel.mciw","weighted.mciw","rel.weighted.mciw","meancov","abscov","weighted.meancov","weighted.abscov"
4.32229629958329,0.0432229629958329,3.34096010595943,0.0334096010595943,22.6116116029756,0.226116116029756,22.1536154904693,0.221536154904693,133.911651221266,1.33911651221266,131.614067619434,1.31614067619434,1,1,1,1
2.81645233258531,0.0281645233258531,-1.01030279512106,-0.0101030279512106,32.7558629536413,0.327558629536413,32.2047443411764,0.322047443411764,137.544664112572,1.37544664112572,129.637391585187,1.29637391585187,0.916666666666667,0.916666666666667,0.903848792926386,0.903848792926386
10.4540543992096,0.104540543992096,11.02680019222,0.1102680019222,24.6791497719331,0.246791497719331,24.0753629467979,0.240753629467979,152.715076243911,1.52715076243911,153.382068752599,1.53382068752599,0.978947368421053,0.978947368421053,0.982591064786331,0.982591064786331
0.435674043717891,0.00435674043717891,1.3415356631927,0.013415356631927,24.9109319092869,0.249109319092869,23.2619825710009,0.232619825710009,136.089520385545,1.36089520385545,135.382947222156,1.35382947222156,0.9375,0.9375,0.94385768813266,0.94385768813266
5.24257410395754,0.0524257410395754,7.22819138923324,0.0722819138923324,25.8859333697743,0.258859333697743,25.8929081996287,0.258929081996287,143.59959738772,1.4359959738772,145.860360303491,1.45860360303491,0.968421052631579,0.968421052631579,0.972671799141187,0.972671799141187
-3.20088560830035,-0.0320088560830035,-5.5692634412788,-0.055692634412788,22.9882184587251,0.229882184587251,22.320612596139,0.22320612596139,137.288308560269,1.37288308560269,129.749237164138,1.29749237164138,0.989473684210526,0.989473684210526,0.995579360380128,0.995579360380128
6.30302902929257,0.0630302902929257,10.6415332433999,0.106415332433999,27.6993570373433,0.276993570373433,27.7124358167453,0.277124358167453,147.275211750834,1.47275211750834,158.390428117401,1.58390428117401,0.947368421052632,0.947368421052632,0.959232978399809,0.959232978399809
3.28008546444515,0.0328008546444515,1.03827826486396,0.0103827826486396,26.6434327146115,0.266434327146115,26.0824909448438,0.260824909448438,142.223832426889,1.42223832426889,136.631179590181,1.36631179590181,0.916666666666667,0.916666666666667,0.904533195867734,0.904533195867734
10.9750363848901,0.109750363848901,11.3495621787193,0.113495621787193,24.2892104127018,0.242892104127018,22.8574634049923,0.228574634049923,146.947935701612,1.46947935701612,147.099903080373,1.47099903080373,1,1,1,1
13.0463118518962,0.130463118518962,14.5678658298961,0.145678658298961,28.6945076812311,0.286945076812311,29.6719070923343,0.296719070923343,152.590941391093,1.52590941391093,156.129221304204,1.56129221304204,0.958333333333333,0.958333333333333,0.954593627632508,0.954593627632508
2.38524035847392,0.0238524035847392,3.80075969777928,0.0380075969777928,24.4995886682237,0.244995886682237,23.5364970806729,0.235364970806729,138.699632444814,1.38699632444814,140.907582260247,1.40907582260247,0.989473684210526,0.989473684210526,0.994448225633309,0.994448225633309
2.09004841329309,0.0209004841329309,2.84394020199446,0.0284394020199446,23.3320292874179,0.23332029287418,23.287697401711,0.23287697401711,133.401935460036,1.33401935460036,132.52520626364,1.3252520626364,0.958333333333333,0.958333333333333,0.964888921268789,0.964888921268789
13.8738698568324,0.138738698568324,13.9919206157687,0.139919206157687,32.6183068911621,0.326183068911621,32.3388449233634,0.323388449233634,152.401468655036,1.52401468655036,154.309231777326,1.54309231777326,0.936842105263158,0.936842105263158,0.94672285920461,0.94672285920461
0.387068542528744,0.00387068542528744,0.546574916093075,0.00546574916093074,27.2345953852367,0.272345953852367,27.3280008440712,0.273280008440712,129.700622817928,1.29700622817928,129.184482252926,1.29184482252926,0.958333333333333,0.958333333333333,0.960475580112438,0.960475580112438
-4.72921569957482,-0.0472921569957482,-4.15628588547811,-0.0415628588547811,20.6480768874383,0.206480768874383,19.9499725376457,0.199499725376457,122.937582843996,1.22937582843996,122.863765239305,1.22863765239305,0.979166666666667,0.979166666666667,0.982580895997009,0.982580895997009
1.7289382070697,0.017289382070697,2.59955587903207,0.0259955587903207,20.7190172663116,0.207190172663116,20.2183391466308,0.202183391466308,135.138016291489,1.35138016291489,136.977617392003,1.36977617392003,0.958333333333333,0.958333333333333,0.951641356954795,0.951641356954795
10.4341054071038,0.104341054071038,9.52933878134946,0.0952933878134946,34.2176308238159,0.342176308238159,33.8507044084105,0.338507044084105,145.725392721977,1.45725392721977,143.077271085748,1.43077271085748,0.947916666666667,0.947916666666667,0.965060435151027,0.965060435151027
6.06859487046595,0.0606859487046595,4.67483328273914,0.0467483328273914,24.3968037047177,0.243968037047177,23.3375989607726,0.233375989607726,141.076849067425,1.41076849067425,137.160396867764,1.37160396867764,0.958333333333333,0.958333333333333,0.969585605894298,0.969585605894298
5.36059481721632,0.0536059481721632,4.57099239193,0.0457099239193,25.0028301384786,0.250028301384786,24.0233814400711,0.240233814400711,142.977029745175,1.42977029745175,141.270282049055,1.41270282049055,0.989473684210526,0.989473684210526,0.989641197253896,0.989641197253896
8.32509089863094,0.0832509089863094,9.0939217938283,0.090939217938283,30.0071151447866,0.300071151447866,29.4179962743781,0.294179962743781,148.051461489052,1.48051461489052,151.786391812406,1.51786391812406,0.958762886597938,0.958762886597938,0.961237844245983,0.961237844245983
12.5346215877792,0.125346215877792,12.5969147858335,0.125969147858335,24.1053795477698,0.241053795477698,23.961759772445,0.23961759772445,155.821309896185,1.55821309896185,155.585620441736,1.55585620441736,0.978947368421053,0.978947368421053,0.981375283078625,0.981375283078625
